node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
72,3,20.828390342664054,66.57853388999213,11.957667641969776,11.957667641969776,12.415771484375,12.415771484375,12.000000000000455,1.0035401852015102,1.3560028456071627,893.2439546858992,76.07273303342316,92.13482766403621,3,0.7799999713897705,0.4123516911821798,138.9034182866985
73,3,20.67771426841554,66.7189570854568,11.957667641969776,11.957667641969776,12.540283203125,12.540283203125,11.999999999999886,1.0035401852014627,1.3972094113861493,905.2439546858991,77.07627321862462,93.53203707542235,3,0.8999999761581421,0.5667231510318896,138.9531760265987
74,3,20.52692472303643,66.85910169884164,11.957667641969776,11.957667641969776,12.5897216796875,12.5897216796875,11.999999999999659,1.0035401852014436,1.4137996074312449,917.2439546858988,78.07981340382607,94.9458366828536,3,0.8199999928474426,0.7075700208898754,139.00249011327364
75,3,20.37602283209166,66.99897028690559,11.957667641969776,11.957667641969776,12.8131103515625,12.8131103515625,12.000000000000455,1.0035401852015102,1.4904011201812735,929.2439546858992,79.08335358902758,96.43623780303487,3,0.7599999904632568,0.8360791154865569,139.05136221256942
76,3,20.22500971444217,67.13856539609694,11.957667641969776,11.957667641969776,12.664794921875,12.664794921875,11.999999999999659,1.0035401852014436,1.439242430849316,941.2439546858989,80.08689377422903,97.87548023388419,3,0.7200000286102295,0.7401939087243625,139.099793975579
77,3,20.073886482315842,67.27788956261784,11.957667641969776,11.957667641969776,12.3773193359375,12.3773193359375,12.0,1.0035401852014723,1.3434430366602224,953.2439546858989,81.0904339594305,99.21892327054441,3,0.699999988079071,0.5831533709046135,139.14778703867748
78,3,19.92265424137789,67.41694531248967,11.957667641969776,11.957667641969776,12.2564697265625,12.2564697265625,12.000000000000227,1.0035401852014911,1.3044746968360064,965.2439546858991,82.09397414463199,100.52339796738042,3,0.6800000071525574,0.38876888175247554,139.1953430235404
79,3,19.771314090800963,67.555735161619,11.957667641969776,11.957667641969776,12.489013671875,12.489013671875,11.999999999999432,1.0035401852014247,1.380142380063775,977.2439546858985,83.09751432983342,101.90354034744419,3,0.6800000071525574,0.4859611102365778,139.2424635372136
80,3,19.619867123334654,67.69426161586426,11.957667641969776,11.957667641969776,12.686767578125,12.686767578125,12.000000000000114,1.0035401852014816,1.4467464315419882,989.2439546858986,84.1010545150349,103.35028677898617,3,0.6600000262260437,0.6872527542690994,139.28915017208845
81,3,19.468314425374704,67.83252717110335,11.957667641969776,11.957667641969776,12.701416015625,12.701416015625,12.000000000000341,1.0035401852015007,1.4517635614157365,1001.243954685899,85.1045947002364,104.8020503404019,2,0.6399999856948853,0.783588729203391,139.33540450600645
82,3,19.31665707703168,67.97053431330148,11.957667641969776,11.957667641969776,12.701416015625,12.701416015625,12.000000000000114,1.0035401852014816,1.451763561415709,1013.2439546858991,86.10813488543789,106.25381390181761,2,0.6200000047683716,0.783588729203391,139.38122810223712
83,3,19.164896152199308,68.10828551858005,11.957667641969776,11.957667641969776,12.650146484375,12.650146484375,12.000000000000227,1.0035401852014911,1.4342542069803383,1025.2439546858993,87.11167507063938,107.68806810879795,2,0.6000000238418579,0.6872527542690994,139.42662250955252
